route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
001-154,1411-Ross-Sunday-12,16223-1241537,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -007,0010061
001-154,1411-Ross-Sunday-12,16224-1241540,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -010,0010061
001-154,1411-Ross-Sunday-12,16225-1241543,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -013,0010061
001-154,1411-Ross-Sunday-12,16226-1241549,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -017,0010061
001-154,1411-Ross-Sunday-12,16229-1241535,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -005,0010061
001-154,1411-Ross-Sunday-12,16230-1241538,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -008,0010061
001-154,1411-Ross-Sunday-12,16231-1241541,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -011,0010061
001-154,1411-Ross-Sunday-12,16232-1241544,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -014,0010061
001-154,1411-Ross-Sunday-12,16234-1241546,Inbound-FREEPORT ROAD TO PITTSBURGH,1,001 -002,0010063
001-154,1411-Ross-Sunday-12,16235-1241535,Inbound-FREEPORT ROAD TO PITTSBURGH,1,001 -005,0010063
001-154,1411-Ross-Sunday-12,16236-1241538,Inbound-FREEPORT ROAD TO PITTSBURGH,1,001 -008,0010063
001-154,1411-Ross-Sunday-12,16237-1241541,Inbound-FREEPORT ROAD TO PITTSBURGH,1,001 -011,0010063
001-154,1411-Ross-Sunday-12,16239-1241547,Inbound-FREEPORT ROAD TO PITTSBURGH,1,001 -004,0010063
001-154,1411-Ross-Sunday-12,16240-1241536,Inbound-FREEPORT ROAD TO PITTSBURGH,1,001 -006,0010063
001-154,1411-Ross-Sunday-12,16241-1241539,Inbound-FREEPORT ROAD TO PITTSBURGH,1,001 -009,0010063
001-154,1411-Ross-Sunday-12,16242-1241542,Inbound-FREEPORT ROAD TO PITTSBURGH,1,001 -012,0010063
001-154,1411-Ross-Sunday-12,16247-1241536,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -006,0010061
001-154,1411-Ross-Sunday-12,16248-1241539,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -009,0010061
001-154,1411-Ross-Sunday-12,16249-1241542,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -012,0010061
001-154,1411-Ross-Sunday-12,16250-1241545,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -016,0010061
016-154,1411-Ross-Sunday-12,21274-1241502,Inbound-BRIGHTON TO DOWNTOWN,1,016 -084,0160032
016-154,1411-Ross-Sunday-12,21275-1241503,Inbound-BRIGHTON TO DOWNTOWN,1,016 -085,0160032
016-154,1411-Ross-Sunday-12,21276-1241504,Inbound-BRIGHTON TO DOWNTOWN,1,016 -086,0160032
016-154,1411-Ross-Sunday-12,21277-1241502,Inbound-BRIGHTON TO DOWNTOWN,1,016 -084,0160032
016-154,1411-Ross-Sunday-12,21278-1241615,Inbound-BRIGHTON TO DOWNTOWN,1,016 -087,0160032
016-154,1411-Ross-Sunday-12,21279-1241551,Inbound-BRIGHTON TO DOWNTOWN,1,016 -088,0160032
016-154,1411-Ross-Sunday-12,21280-1241502,Inbound-BRIGHTON TO DOWNTOWN,1,016 -084,0160032
016-154,1411-Ross-Sunday-12,21281-1241615,Inbound-BRIGHTON TO DOWNTOWN,1,016 -087,0160032
016-154,1411-Ross-Sunday-12,21282-1241551,Inbound-BRIGHTON TO DOWNTOWN,1,016 -088,0160032
016-154,1411-Ross-Sunday-12,21283-1241553,Inbound-BRIGHTON TO DOWNTOWN,1,016 -089,0160032
016-154,1411-Ross-Sunday-12,21284-1241615,Inbound-BRIGHTON TO DOWNTOWN,1,016 -087,0160032
016-154,1411-Ross-Sunday-12,21285-1241551,Inbound-BRIGHTON TO DOWNTOWN,1,016 -088,0160032
016-154,1411-Ross-Sunday-12,21286-1241554,Inbound-BRIGHTON TO DOWNTOWN,1,016 -090,0160032
016-154,1411-Ross-Sunday-12,21287-1241624,Inbound-BRIGHTON TO DOWNTOWN,1,016 -091,0160032
016-154,1411-Ross-Sunday-12,21288-1241627,Inbound-BRIGHTON TO DOWNTOWN,1,016 -092,0160032
016-154,1411-Ross-Sunday-12,21289-1241559,Inbound-BRIGHTON TO DOWNTOWN,1,016 -093,0160032
016-154,1411-Ross-Sunday-12,21290-1241624,Inbound-BRIGHTON TO DOWNTOWN,1,016 -091,0160032
016-154,1411-Ross-Sunday-12,21291-1241627,Inbound-BRIGHTON TO DOWNTOWN,1,016 -092,0160032
016-154,1411-Ross-Sunday-12,21292-1241580,Inbound-BRIGHTON TO DOWNTOWN,1,016 -094,0160032
016-154,1411-Ross-Sunday-12,21293-1241625,Inbound-BRIGHTON TO DOWNTOWN,1,016 -095,0160032
016-154,1411-Ross-Sunday-12,21294-1241596,Inbound-BRIGHTON TO DOWNTOWN,1,016 -096,0160032
016-154,1411-Ross-Sunday-12,21295-1241580,Inbound-BRIGHTON TO DOWNTOWN,1,016 -094,0160032
016-154,1411-Ross-Sunday-12,21296-1241625,Inbound-BRIGHTON TO DOWNTOWN,1,016 -095,0160032
016-154,1411-Ross-Sunday-12,21297-1241599,Inbound-BRIGHTON TO DOWNTOWN,1,016 -097,0160032
016-154,1411-Ross-Sunday-12,21298-1241581,Inbound-BRIGHTON TO DOWNTOWN,1,016 -098,0160032
016-154,1411-Ross-Sunday-12,21299-1241625,Inbound-BRIGHTON TO DOWNTOWN,1,016 -095,0160032
016-154,1411-Ross-Sunday-12,21300-1241599,Inbound-BRIGHTON TO DOWNTOWN,1,016 -097,0160032
016-154,1411-Ross-Sunday-12,21301-1241581,Inbound-BRIGHTON TO DOWNTOWN,1,016 -098,0160032
016-154,1411-Ross-Sunday-12,21302-1241628,Inbound-BRIGHTON TO DOWNTOWN,1,016 -099,0160032
016-154,1411-Ross-Sunday-12,21303-1241599,Inbound-BRIGHTON TO DOWNTOWN,1,016 -097,0160032
016-154,1411-Ross-Sunday-12,21304-1241581,Inbound-BRIGHTON TO DOWNTOWN,1,016 -098,0160032
016-154,1411-Ross-Sunday-12,21305-1241628,Inbound-BRIGHTON TO DOWNTOWN,1,016 -099,0160032
016-154,1411-Ross-Sunday-12,21306-1241585,Inbound-BRIGHTON TO DOWNTOWN,1,016 -100,0160032
016-154,1411-Ross-Sunday-12,21307-1241612,Inbound-BRIGHTON TO DOWNTOWN,1,016 -101,0160032
016-154,1411-Ross-Sunday-12,21308-1241628,Inbound-BRIGHTON TO DOWNTOWN,1,016 -099,0160032
016-154,1411-Ross-Sunday-12,21309-1241585,Inbound-BRIGHTON TO DOWNTOWN,1,016 -100,0160032
016-154,1411-Ross-Sunday-12,21310-1241502,Outbound-BRIGHTON TO AVALON LOOP,0,016 -084,0160036
016-154,1411-Ross-Sunday-12,21311-1241503,Outbound-BRIGHTON TO AVALON LOOP,0,016 -085,0160036
016-154,1411-Ross-Sunday-12,21312-1241504,Outbound-BRIGHTON TO AVALON LOOP,0,016 -086,0160036
016-154,1411-Ross-Sunday-12,21313-1241502,Outbound-BRIGHTON TO AVALON LOOP,0,016 -084,0160036
016-154,1411-Ross-Sunday-12,21314-1241615,Outbound-BRIGHTON TO AVALON LOOP,0,016 -087,0160036
016-154,1411-Ross-Sunday-12,21315-1241551,Outbound-BRIGHTON TO AVALON LOOP,0,016 -088,0160036
016-154,1411-Ross-Sunday-12,21316-1241502,Outbound-BRIGHTON TO AVALON LOOP,0,016 -084,0160036
016-154,1411-Ross-Sunday-12,21317-1241615,Outbound-BRIGHTON TO AVALON LOOP,0,016 -087,0160036
016-154,1411-Ross-Sunday-12,21318-1241551,Outbound-BRIGHTON TO AVALON LOOP,0,016 -088,0160036
016-154,1411-Ross-Sunday-12,21319-1241553,Outbound-BRIGHTON TO AVALON LOOP,0,016 -089,0160036
016-154,1411-Ross-Sunday-12,21320-1241615,Outbound-BRIGHTON TO AVALON LOOP,0,016 -087,0160036
016-154,1411-Ross-Sunday-12,21321-1241551,Outbound-BRIGHTON TO AVALON LOOP,0,016 -088,0160036
016-154,1411-Ross-Sunday-12,21322-1241554,Outbound-BRIGHTON TO AVALON LOOP,0,016 -090,0160036
016-154,1411-Ross-Sunday-12,21323-1241624,Outbound-BRIGHTON TO AVALON LOOP,0,016 -091,0160036
016-154,1411-Ross-Sunday-12,21324-1241627,Outbound-BRIGHTON TO AVALON LOOP,0,016 -092,0160036
016-154,1411-Ross-Sunday-12,21325-1241559,Outbound-BRIGHTON TO AVALON LOOP,0,016 -093,0160036
016-154,1411-Ross-Sunday-12,21326-1241624,Outbound-BRIGHTON TO AVALON LOOP,0,016 -091,0160036
016-154,1411-Ross-Sunday-12,21327-1241627,Outbound-BRIGHTON TO AVALON LOOP,0,016 -092,0160036
016-154,1411-Ross-Sunday-12,21328-1241580,Outbound-BRIGHTON TO AVALON LOOP,0,016 -094,0160036
016-154,1411-Ross-Sunday-12,21329-1241625,Outbound-BRIGHTON TO AVALON LOOP,0,016 -095,0160036
016-154,1411-Ross-Sunday-12,21330-1241596,Outbound-BRIGHTON TO AVALON LOOP,0,016 -096,0160036
016-154,1411-Ross-Sunday-12,21331-1241580,Outbound-BRIGHTON TO AVALON LOOP,0,016 -094,0160036
016-154,1411-Ross-Sunday-12,21332-1241625,Outbound-BRIGHTON TO AVALON LOOP,0,016 -095,0160036
016-154,1411-Ross-Sunday-12,21333-1241599,Outbound-BRIGHTON TO AVALON LOOP,0,016 -097,0160036
016-154,1411-Ross-Sunday-12,21334-1241581,Outbound-BRIGHTON TO AVALON LOOP,0,016 -098,0160036
016-154,1411-Ross-Sunday-12,21335-1241625,Outbound-BRIGHTON TO AVALON LOOP,0,016 -095,0160036
016-154,1411-Ross-Sunday-12,21336-1241599,Outbound-BRIGHTON TO AVALON LOOP,0,016 -097,0160036
016-154,1411-Ross-Sunday-12,21337-1241581,Outbound-BRIGHTON TO AVALON LOOP,0,016 -098,0160036
016-154,1411-Ross-Sunday-12,21338-1241628,Outbound-BRIGHTON TO AVALON LOOP,0,016 -099,0160036
016-154,1411-Ross-Sunday-12,21339-1241599,Outbound-BRIGHTON TO AVALON LOOP,0,016 -097,0160036
016-154,1411-Ross-Sunday-12,21340-1241581,Outbound-BRIGHTON TO AVALON LOOP,0,016 -098,0160036
016-154,1411-Ross-Sunday-12,21341-1241628,Outbound-BRIGHTON TO AVALON LOOP,0,016 -099,0160036
016-154,1411-Ross-Sunday-12,21342-1241585,Outbound-BRIGHTON TO AVALON LOOP,0,016 -100,0160036
016-154,1411-Ross-Sunday-12,21343-1241612,Outbound-BRIGHTON TO AVALON LOOP,0,016 -101,0160036
016-154,1411-Ross-Sunday-12,21344-1241628,Outbound-BRIGHTON TO AVALON LOOP,0,016 -099,0160036
016-154,1411-Ross-Sunday-12,21345-1241585,Outbound-BRIGHTON TO AVALON LOOP,0,016 -100,0160036
006-154,1411-Ross-Sunday-12,21502-1241533,Inbound-SPRING HILL TO DOWNTOWN,1,006 -018,0060059
006-154,1411-Ross-Sunday-12,21520-1241533,Outbound-SPRING HILL TO NORTHVIEW HEIGHTS,0,006 -018,0060060
015-154,1411-Ross-Sunday-12,21550-1241505,Inbound-CHARLES TO DOWNTOWN,1,015 -078,0150047
015-154,1411-Ross-Sunday-12,21551-1241506,Inbound-CHARLES TO DOWNTOWN,1,015 -079,0150047
015-154,1411-Ross-Sunday-12,21552-1241505,Inbound-CHARLES TO DOWNTOWN,1,015 -078,0150047
015-154,1411-Ross-Sunday-12,21553-1241506,Inbound-CHARLES TO DOWNTOWN,1,015 -079,0150047
015-154,1411-Ross-Sunday-12,21554-1241505,Inbound-CHARLES TO DOWNTOWN,1,015 -078,0150047
015-154,1411-Ross-Sunday-12,21555-1241506,Inbound-CHARLES TO DOWNTOWN,1,015 -079,0150047
015-154,1411-Ross-Sunday-12,21556-1241505,Inbound-CHARLES TO DOWNTOWN,1,015 -078,0150047
015-154,1411-Ross-Sunday-12,21557-1241506,Inbound-CHARLES TO DOWNTOWN,1,015 -079,0150047
015-154,1411-Ross-Sunday-12,21558-1241575,Inbound-CHARLES TO DOWNTOWN,1,015 -080,0150047
015-154,1411-Ross-Sunday-12,21559-1241619,Inbound-CHARLES TO DOWNTOWN,1,015 -081,0150047
015-154,1411-Ross-Sunday-12,21560-1241575,Inbound-CHARLES TO DOWNTOWN,1,015 -080,0150047
015-154,1411-Ross-Sunday-12,21561-1241620,Inbound-CHARLES TO DOWNTOWN,1,015 -082,0150047
015-154,1411-Ross-Sunday-12,21562-1241576,Inbound-CHARLES TO DOWNTOWN,1,015 -083,0150047
015-154,1411-Ross-Sunday-12,21563-1241620,Inbound-CHARLES TO DOWNTOWN,1,015 -082,0150047
015-154,1411-Ross-Sunday-12,21564-1241576,Inbound-CHARLES TO DOWNTOWN,1,015 -083,0150047
015-154,1411-Ross-Sunday-12,21565-1241620,Inbound-CHARLES TO DOWNTOWN,1,015 -082,0150047
015-154,1411-Ross-Sunday-12,21566-1241505,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -078,0150051
015-154,1411-Ross-Sunday-12,21567-1241506,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -079,0150051
015-154,1411-Ross-Sunday-12,21568-1241505,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -078,0150051
015-154,1411-Ross-Sunday-12,21569-1241506,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -079,0150051
015-154,1411-Ross-Sunday-12,21570-1241505,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -078,0150051
015-154,1411-Ross-Sunday-12,21571-1241506,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -079,0150051
015-154,1411-Ross-Sunday-12,21572-1241575,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -080,0150051
015-154,1411-Ross-Sunday-12,21573-1241619,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -081,0150051
015-154,1411-Ross-Sunday-12,21574-1241575,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -080,0150051
015-154,1411-Ross-Sunday-12,21575-1241620,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -082,0150051
015-154,1411-Ross-Sunday-12,21576-1241576,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -083,0150051
015-154,1411-Ross-Sunday-12,21577-1241620,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -082,0150051
015-154,1411-Ross-Sunday-12,21578-1241576,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -083,0150051
015-154,1411-Ross-Sunday-12,21579-1241620,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -082,0150051
015-154,1411-Ross-Sunday-12,21580-1241576,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -083,0150051
015-154,1411-Ross-Sunday-12,21581-1241620,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -082,0150051
008-154,1411-Ross-Sunday-12,27952-1241507,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -024,0080069
008-154,1411-Ross-Sunday-12,27953-1241508,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -025,0080069
008-154,1411-Ross-Sunday-12,27954-1241574,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -026,0080069
008-154,1411-Ross-Sunday-12,27955-1241508,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -025,0080069
008-154,1411-Ross-Sunday-12,27956-1241574,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -026,0080069
008-154,1411-Ross-Sunday-12,27957-1241508,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -025,0080069
008-154,1411-Ross-Sunday-12,27958-1241574,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -026,0080069
008-154,1411-Ross-Sunday-12,27959-1241573,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -027,0080069
008-154,1411-Ross-Sunday-12,27960-1241572,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -028,0080069
008-154,1411-Ross-Sunday-12,27961-1241573,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -027,0080069
008-154,1411-Ross-Sunday-12,27962-1241572,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -028,0080069
008-154,1411-Ross-Sunday-12,27963-1241577,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -029,0080069
008-154,1411-Ross-Sunday-12,27964-1241556,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -030,0080069
008-154,1411-Ross-Sunday-12,27965-1241577,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -029,0080069
008-154,1411-Ross-Sunday-12,27966-1241557,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -031,0080069
008-154,1411-Ross-Sunday-12,27967-1241577,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -029,0080069
008-154,1411-Ross-Sunday-12,27968-1241557,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -031,0080069
008-154,1411-Ross-Sunday-12,27969-1241579,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -032,0080069
008-154,1411-Ross-Sunday-12,27970-1241557,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -031,0080069
008-154,1411-Ross-Sunday-12,27971-1241579,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -032,0080069
008-154,1411-Ross-Sunday-12,27972-1241583,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -033,0080069
008-154,1411-Ross-Sunday-12,27973-1241579,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -032,0080069
008-154,1411-Ross-Sunday-12,27974-1241583,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -033,0080069
008-154,1411-Ross-Sunday-12,27975-1241507,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -024,0080070
008-154,1411-Ross-Sunday-12,27976-1241508,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -025,0080070
008-154,1411-Ross-Sunday-12,27977-1241574,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -026,0080070
008-154,1411-Ross-Sunday-12,27978-1241508,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -025,0080070
008-154,1411-Ross-Sunday-12,27979-1241574,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -026,0080070
008-154,1411-Ross-Sunday-12,27980-1241508,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -025,0080070
008-154,1411-Ross-Sunday-12,27981-1241574,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -026,0080070
008-154,1411-Ross-Sunday-12,27982-1241573,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -027,0080070
008-154,1411-Ross-Sunday-12,27983-1241572,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -028,0080070
008-154,1411-Ross-Sunday-12,27984-1241573,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -027,0080070
008-154,1411-Ross-Sunday-12,27985-1241572,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -028,0080070
008-154,1411-Ross-Sunday-12,27986-1241577,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -029,0080070
008-154,1411-Ross-Sunday-12,27987-1241556,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -030,0080070
008-154,1411-Ross-Sunday-12,27988-1241577,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -029,0080070
008-154,1411-Ross-Sunday-12,27989-1241557,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -031,0080070
008-154,1411-Ross-Sunday-12,27990-1241577,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -029,0080070
008-154,1411-Ross-Sunday-12,27991-1241557,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -031,0080070
008-154,1411-Ross-Sunday-12,27992-1241579,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -032,0080070
008-154,1411-Ross-Sunday-12,27993-1241557,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -031,0080070
008-154,1411-Ross-Sunday-12,27994-1241579,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -032,0080070
008-154,1411-Ross-Sunday-12,27995-1241583,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -033,0080070
008-154,1411-Ross-Sunday-12,27996-1241579,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -032,0080070
008-154,1411-Ross-Sunday-12,27997-1241583,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -033,0080070
011-154,1411-Ross-Sunday-12,28351-1241509,Outbound-FINEVIEW,0,011 -034,0110024
011-154,1411-Ross-Sunday-12,28353-1241510,Outbound-FINEVIEW,0,011 -035,0110024
011-154,1411-Ross-Sunday-12,28355-1241511,Outbound-FINEVIEW,0,011 -036,0110024
011-154,1411-Ross-Sunday-12,28358-1241512,Outbound-FINEVIEW,0,011 -037,0110024
011-154,1411-Ross-Sunday-12,28360-1241513,Outbound-FINEVIEW,0,011 -038,0110024
012-154,1411-Ross-Sunday-12,28510-1241520,Inbound-MCKNIGHT TO DOWNTOWN,1,012 -039,0120071
012-154,1411-Ross-Sunday-12,28523-1241520,Outbound-MCKNIGHT TO RAVE CINEMA,0,012 -039,0120075
013-154,1411-Ross-Sunday-12,28610-1241518,Inbound-BELLEVUE TO DOWNTOWN,1,013 -058,0130013
013-154,1411-Ross-Sunday-12,28634-1241518,Outbound-BELLEVUE TO WEST VIEW,0,013 -058,0130021
091-154,1411-Ross-Sunday-12,34258-1241531,Inbound-BUTLER STREET TO DOWNTOWN,1,091 -123,0910058
091-154,1411-Ross-Sunday-12,34260-1241531,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -123,0910059
091-154,1411-Ross-Sunday-12,34261-1241530,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -124,0910059
091-154,1411-Ross-Sunday-12,34262-1241567,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -125,0910059
091-154,1411-Ross-Sunday-12,34263-1241638,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -126,0910059
091-154,1411-Ross-Sunday-12,34264-1241567,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -125,0910059
091-154,1411-Ross-Sunday-12,34265-1241638,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -126,0910059
091-154,1411-Ross-Sunday-12,34266-1241529,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -127,0910059
091-154,1411-Ross-Sunday-12,34267-1241532,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -128,0910059
091-154,1411-Ross-Sunday-12,34268-1241638,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -126,0910059
091-154,1411-Ross-Sunday-12,34269-1241529,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -127,0910059
091-154,1411-Ross-Sunday-12,34270-1241532,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -128,0910059
091-154,1411-Ross-Sunday-12,34271-1241634,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -129,0910059
091-154,1411-Ross-Sunday-12,34272-1241635,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -130,0910059
091-154,1411-Ross-Sunday-12,34273-1241590,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -131,0910059
091-154,1411-Ross-Sunday-12,34274-1241561,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -132,0910059
091-154,1411-Ross-Sunday-12,34275-1241582,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -133,0910059
091-154,1411-Ross-Sunday-12,34276-1241590,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -131,0910059
091-154,1411-Ross-Sunday-12,34277-1241562,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -134,0910059
091-154,1411-Ross-Sunday-12,34278-1241584,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -135,0910059
091-154,1411-Ross-Sunday-12,34279-1241562,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -134,0910059
091-154,1411-Ross-Sunday-12,34280-1241584,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -135,0910059
091-154,1411-Ross-Sunday-12,34281-1241562,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -134,0910059
091-154,1411-Ross-Sunday-12,34282-1241584,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -135,0910059
091-154,1411-Ross-Sunday-12,34283-1241598,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -136,0910059
091-154,1411-Ross-Sunday-12,34284-1241631,Inbound-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -137,0910059
091-154,1411-Ross-Sunday-12,34285-1241531,Outbound-BUTLER STREET VA HOSPITAL,0,091 -123,0910060
091-154,1411-Ross-Sunday-12,34286-1241530,Outbound-BUTLER STREET VA HOSPITAL,0,091 -124,0910060
091-154,1411-Ross-Sunday-12,34287-1241567,Outbound-BUTLER STREET VA HOSPITAL,0,091 -125,0910060
091-154,1411-Ross-Sunday-12,34288-1241638,Outbound-BUTLER STREET VA HOSPITAL,0,091 -126,0910060
091-154,1411-Ross-Sunday-12,34289-1241567,Outbound-BUTLER STREET VA HOSPITAL,0,091 -125,0910060
091-154,1411-Ross-Sunday-12,34290-1241638,Outbound-BUTLER STREET VA HOSPITAL,0,091 -126,0910060
091-154,1411-Ross-Sunday-12,34291-1241567,Outbound-BUTLER STREET VA HOSPITAL,0,091 -125,0910060
091-154,1411-Ross-Sunday-12,34292-1241638,Outbound-BUTLER STREET VA HOSPITAL,0,091 -126,0910060
091-154,1411-Ross-Sunday-12,34293-1241529,Outbound-BUTLER STREET VA HOSPITAL,0,091 -127,0910060
091-154,1411-Ross-Sunday-12,34294-1241532,Outbound-BUTLER STREET VA HOSPITAL,0,091 -128,0910060
091-154,1411-Ross-Sunday-12,34295-1241634,Outbound-BUTLER STREET VA HOSPITAL,0,091 -129,0910060
091-154,1411-Ross-Sunday-12,34296-1241635,Outbound-BUTLER STREET VA HOSPITAL,0,091 -130,0910060
091-154,1411-Ross-Sunday-12,34297-1241590,Outbound-BUTLER STREET VA HOSPITAL,0,091 -131,0910060
091-154,1411-Ross-Sunday-12,34298-1241561,Outbound-BUTLER STREET VA HOSPITAL,0,091 -132,0910060
091-154,1411-Ross-Sunday-12,34299-1241582,Outbound-BUTLER STREET VA HOSPITAL,0,091 -133,0910060
091-154,1411-Ross-Sunday-12,34300-1241590,Outbound-BUTLER STREET VA HOSPITAL,0,091 -131,0910060
091-154,1411-Ross-Sunday-12,34301-1241562,Outbound-BUTLER STREET VA HOSPITAL,0,091 -134,0910060
091-154,1411-Ross-Sunday-12,34302-1241584,Outbound-BUTLER STREET VA HOSPITAL,0,091 -135,0910060
091-154,1411-Ross-Sunday-12,34303-1241590,Outbound-BUTLER STREET VA HOSPITAL,0,091 -131,0910060
091-154,1411-Ross-Sunday-12,34304-1241562,Outbound-BUTLER STREET VA HOSPITAL,0,091 -134,0910060
091-154,1411-Ross-Sunday-12,34305-1241584,Outbound-BUTLER STREET VA HOSPITAL,0,091 -135,0910060
091-154,1411-Ross-Sunday-12,34306-1241562,Outbound-BUTLER STREET VA HOSPITAL,0,091 -134,0910060
